"","ID","description","units","datasetLabel","datasteURL","themeLabel","themeURL","watershedType"
"76","TOT_BUSHREED_1",NA,NA,"Percent of NHDPlus version 2 catchment of generalized geology type intermediate, medium- to dark-gray plutonic or volcanic rocks composed of roughly equal amounts of quartz, feldspar, mica, and hornblende","https://www.sciencebase.gov/catalog/item/5703f6b5e4b0328dcb826d06","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","totRoute_name"
"77","TOT_BUSHREED_2",NA,NA,"Percent of NHDPlus version 2 catchment of generalized geology type intermediate, medium- to dark-gray plutonic or volcanic rocks composed of roughly equal amounts of quartz, feldspar, mica, and hornblende","https://www.sciencebase.gov/catalog/item/5703f6b5e4b0328dcb826d06","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","totRoute_name"
"78","TOT_BUSHREED_3",NA,NA,"Percent of NHDPlus version 2 catchment of generalized geology type intermediate, medium- to dark-gray plutonic or volcanic rocks composed of roughly equal amounts of quartz, feldspar, mica, and hornblende","https://www.sciencebase.gov/catalog/item/5703f6b5e4b0328dcb826d06","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","totRoute_name"
"79","TOT_BUSHREED_4",NA,NA,"Percent of NHDPlus version 2 catchment of generalized geology type intermediate, medium- to dark-gray plutonic or volcanic rocks composed of roughly equal amounts of quartz, feldspar, mica, and hornblende","https://www.sciencebase.gov/catalog/item/5703f6b5e4b0328dcb826d06","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","totRoute_name"
"80","TOT_BUSHREED_5",NA,NA,"Percent of NHDPlus version 2 catchment of generalized geology type intermediate, medium- to dark-gray plutonic or volcanic rocks composed of roughly equal amounts of quartz, feldspar, mica, and hornblende","https://www.sciencebase.gov/catalog/item/5703f6b5e4b0328dcb826d06","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","totRoute_name"
"81","TOT_BUSHREED_6",NA,NA,"Percent of NHDPlus version 2 catchment of generalized geology type intermediate, medium- to dark-gray plutonic or volcanic rocks composed of roughly equal amounts of quartz, feldspar, mica, and hornblende","https://www.sciencebase.gov/catalog/item/5703f6b5e4b0328dcb826d06","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","totRoute_name"
"82","TOT_BUSHREED_8",NA,NA,"Percent of NHDPlus version 2 catchment of generalized geology type intermediate, medium- to dark-gray plutonic or volcanic rocks composed of roughly equal amounts of quartz, feldspar, mica, and hornblende","https://www.sciencebase.gov/catalog/item/5703f6b5e4b0328dcb826d06","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","totRoute_name"
"83","TOT_BUSHREED_9",NA,NA,"Percent of NHDPlus version 2 catchment of generalized geology type intermediate, medium- to dark-gray plutonic or volcanic rocks composed of roughly equal amounts of quartz, feldspar, mica, and hornblende","https://www.sciencebase.gov/catalog/item/5703f6b5e4b0328dcb826d06","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","totRoute_name"
"84","TOT_BUSHREED_10",NA,NA,"Percent of NHDPlus version 2 catchment of generalized geology type intermediate, medium- to dark-gray plutonic or volcanic rocks composed of roughly equal amounts of quartz, feldspar, mica, and hornblende","https://www.sciencebase.gov/catalog/item/5703f6b5e4b0328dcb826d06","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","totRoute_name"
"85","ACC_HUNT1",NA,NA,"Hunt geological unit: Colluvium on volcanic rocks. -9999 denotes source data does not cover catchment or flowline does not have a catchment.","https://www.sciencebase.gov/catalog/item/5703f830e4b0328dcb826dd7","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"86","ACC_HUNT2",NA,NA,"Hunt geological unit: Colluvium on volcanic rocks. -9999 denotes source data does not cover catchment or flowline does not have a catchment.","https://www.sciencebase.gov/catalog/item/5703f830e4b0328dcb826dd7","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"87","ACC_HUNT3",NA,NA,"Hunt geological unit: Colluvium on volcanic rocks. -9999 denotes source data does not cover catchment or flowline does not have a catchment.","https://www.sciencebase.gov/catalog/item/5703f830e4b0328dcb826dd7","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"88","ACC_HUNT4",NA,NA,"Hunt geological unit: Colluvium on volcanic rocks. -9999 denotes source data does not cover catchment or flowline does not have a catchment.","https://www.sciencebase.gov/catalog/item/5703f830e4b0328dcb826dd7","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"89","ACC_HUNT5",NA,NA,"Hunt geological unit: Colluvium on volcanic rocks. -9999 denotes source data does not cover catchment or flowline does not have a catchment.","https://www.sciencebase.gov/catalog/item/5703f830e4b0328dcb826dd7","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"90","ACC_HUNT6",NA,NA,"Hunt geological unit: Colluvium on volcanic rocks. -9999 denotes source data does not cover catchment or flowline does not have a catchment.","https://www.sciencebase.gov/catalog/item/5703f830e4b0328dcb826dd7","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"91","ACC_HUNT7",NA,NA,"Hunt geological unit: Colluvium on volcanic rocks. -9999 denotes source data does not cover catchment or flowline does not have a catchment.","https://www.sciencebase.gov/catalog/item/5703f830e4b0328dcb826dd7","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"92","ACC_HUNT8",NA,NA,"Hunt geological unit: Colluvium on volcanic rocks. -9999 denotes source data does not cover catchment or flowline does not have a catchment.","https://www.sciencebase.gov/catalog/item/5703f830e4b0328dcb826dd7","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"93","ACC_HUNT9",NA,NA,"Hunt geological unit: Colluvium on volcanic rocks. -9999 denotes source data does not cover catchment or flowline does not have a catchment.","https://www.sciencebase.gov/catalog/item/5703f830e4b0328dcb826dd7","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"94","ACC_HUNT10",NA,NA,"Hunt geological unit: Colluvium on volcanic rocks. -9999 denotes source data does not cover catchment or flowline does not have a catchment.","https://www.sciencebase.gov/catalog/item/5703f830e4b0328dcb826dd7","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"95","ACC_HUNT11",NA,NA,"Hunt geological unit: Colluvium on volcanic rocks. -9999 denotes source data does not cover catchment or flowline does not have a catchment.","https://www.sciencebase.gov/catalog/item/5703f830e4b0328dcb826dd7","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"96","ACC_HUNT12",NA,NA,"Hunt geological unit: Colluvium on volcanic rocks. -9999 denotes source data does not cover catchment or flowline does not have a catchment.","https://www.sciencebase.gov/catalog/item/5703f830e4b0328dcb826dd7","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"97","ACC_HUNT13",NA,NA,"Hunt geological unit: Colluvium on volcanic rocks. -9999 denotes source data does not cover catchment or flowline does not have a catchment.","https://www.sciencebase.gov/catalog/item/5703f830e4b0328dcb826dd7","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"98","ACC_HUNT14",NA,NA,"Hunt geological unit: Colluvium on volcanic rocks. -9999 denotes source data does not cover catchment or flowline does not have a catchment.","https://www.sciencebase.gov/catalog/item/5703f830e4b0328dcb826dd7","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"99","ACC_HUNT15",NA,NA,"Hunt geological unit: Colluvium on volcanic rocks. -9999 denotes source data does not cover catchment or flowline does not have a catchment.","https://www.sciencebase.gov/catalog/item/5703f830e4b0328dcb826dd7","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"100","ACC_HUNT16",NA,NA,"Hunt geological unit: Colluvium on volcanic rocks. -9999 denotes source data does not cover catchment or flowline does not have a catchment.","https://www.sciencebase.gov/catalog/item/5703f830e4b0328dcb826dd7","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"101","ACC_HUNT17",NA,NA,"Hunt geological unit: Colluvium on volcanic rocks. -9999 denotes source data does not cover catchment or flowline does not have a catchment.","https://www.sciencebase.gov/catalog/item/5703f830e4b0328dcb826dd7","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"102","ACC_HUNT18",NA,NA,"Hunt geological unit: Colluvium on volcanic rocks. -9999 denotes source data does not cover catchment or flowline does not have a catchment.","https://www.sciencebase.gov/catalog/item/5703f830e4b0328dcb826dd7","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"103","ACC_HUNT19",NA,NA,"Hunt geological unit: Colluvium on volcanic rocks. -9999 denotes source data does not cover catchment or flowline does not have a catchment.","https://www.sciencebase.gov/catalog/item/5703f830e4b0328dcb826dd7","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"104","ACC_HUNT20",NA,NA,"Hunt geological unit: Colluvium on volcanic rocks. -9999 denotes source data does not cover catchment or flowline does not have a catchment.","https://www.sciencebase.gov/catalog/item/5703f830e4b0328dcb826dd7","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"105","ACC_HUNT21",NA,NA,"Hunt geological unit: Colluvium on volcanic rocks. -9999 denotes source data does not cover catchment or flowline does not have a catchment.","https://www.sciencebase.gov/catalog/item/5703f830e4b0328dcb826dd7","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"106","ACC_HUNT22",NA,NA,"Hunt geological unit: Colluvium on volcanic rocks. -9999 denotes source data does not cover catchment or flowline does not have a catchment.","https://www.sciencebase.gov/catalog/item/5703f830e4b0328dcb826dd7","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"107","ACC_HUNT23",NA,NA,"Hunt geological unit: Colluvium on volcanic rocks. -9999 denotes source data does not cover catchment or flowline does not have a catchment.","https://www.sciencebase.gov/catalog/item/5703f830e4b0328dcb826dd7","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"108","ACC_HUNT24",NA,NA,"Hunt geological unit: Colluvium on volcanic rocks. -9999 denotes source data does not cover catchment or flowline does not have a catchment.","https://www.sciencebase.gov/catalog/item/5703f830e4b0328dcb826dd7","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"109","ACC_HUNT25",NA,NA,"Hunt geological unit: Colluvium on volcanic rocks. -9999 denotes source data does not cover catchment or flowline does not have a catchment.","https://www.sciencebase.gov/catalog/item/5703f830e4b0328dcb826dd7","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"110","ACC_HUNT26",NA,NA,"Hunt geological unit: Colluvium on volcanic rocks. -9999 denotes source data does not cover catchment or flowline does not have a catchment.","https://www.sciencebase.gov/catalog/item/5703f830e4b0328dcb826dd7","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"111","ACC_HUNT27",NA,NA,"Hunt geological unit: Colluvium on volcanic rocks. -9999 denotes source data does not cover catchment or flowline does not have a catchment.","https://www.sciencebase.gov/catalog/item/5703f830e4b0328dcb826dd7","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"112","ACC_HUNT28",NA,NA,"Hunt geological unit: Colluvium on volcanic rocks. -9999 denotes source data does not cover catchment or flowline does not have a catchment.","https://www.sciencebase.gov/catalog/item/5703f830e4b0328dcb826dd7","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"113","ACC_HUNT29",NA,NA,"Hunt geological unit: Colluvium on volcanic rocks. -9999 denotes source data does not cover catchment or flowline does not have a catchment.","https://www.sciencebase.gov/catalog/item/5703f830e4b0328dcb826dd7","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"114","ACC_HUNT30",NA,NA,"Hunt geological unit: Colluvium on volcanic rocks. -9999 denotes source data does not cover catchment or flowline does not have a catchment.","https://www.sciencebase.gov/catalog/item/5703f830e4b0328dcb826dd7","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"115","ACC_HUNT31",NA,NA,"Hunt geological unit: Colluvium on volcanic rocks. -9999 denotes source data does not cover catchment or flowline does not have a catchment.","https://www.sciencebase.gov/catalog/item/5703f830e4b0328dcb826dd7","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"116","ACC_HUNT32",NA,NA,"Hunt geological unit: Colluvium on volcanic rocks. -9999 denotes source data does not cover catchment or flowline does not have a catchment.","https://www.sciencebase.gov/catalog/item/5703f830e4b0328dcb826dd7","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"117","ACC_HUNT33",NA,NA,"Hunt geological unit: Colluvium on volcanic rocks. -9999 denotes source data does not cover catchment or flowline does not have a catchment.","https://www.sciencebase.gov/catalog/item/5703f830e4b0328dcb826dd7","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"118","ACC_HUNT34",NA,NA,"Hunt geological unit: Colluvium on volcanic rocks. -9999 denotes source data does not cover catchment or flowline does not have a catchment.","https://www.sciencebase.gov/catalog/item/5703f830e4b0328dcb826dd7","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
