,agency_cd,site_no,station_nm,site_tp_cd,dec_lat_va,dec_long_va,coord_acy_cd,dec_coord_datum_cd,alt_va,alt_acy_va,alt_datum_cd,huc_cd
185,USGS,011055525,"PONKAPOAG BRK UPSTREAM RT 138,NR CANTON, MA",ST,42.19027778,-71.1144444,S,NAD83,,,,01090001
186,USGS,01105554,"NEPONSET RIVER AT GREENLODGE ST NEAR CANTON, MA",ST,42.2092655,-71.14588509999999,S,NAD83,,,,01090001
187,USGS,011055566,"NEPONSET RIVER AT MILTON VILLAGE, MA",ST,42.2709321,-71.06838369,S,NAD83, 5,  5,NGVD29,01090001
188,USGS,01105583,"MONATIQUOT RIVER AT EAST BRAINTREE, MA",ST,42.22093308,-70.9781026,S,NAD83, 20, 10,NGVD29,01090001
189,USGS,01105585,"TOWN BROOK AT QUINCY, MA",ST,42.24787726,-70.9972703,S,NAD83, 5,  1,NGVD29,01090001
190,USGS,01105600,"OLD SWAMP RIVER NEAR SOUTH WEYMOUTH, MA",ST,42.1903779,-70.9447679,U,NAD83, 70.00, 10,NGVD29,01090001
191,USGS,01105606,"WHITMANS POND, WHITMANS POND DAM AT E. WEYMOUTH,MA",ST,42.2108333,-70.92944440000001,S,NAD83, 67.96, .1,NGVD29,01090001
192,USGS,01105608,"WHITMANS POND FISH LADDER AT EAST WEYMOUTH, MA",ST,42.21305556,-70.92638889,S,NAD83, 25.00,.01,NGVD29,01090001
193,USGS,01105638,"WEIR RIVER AT LEAVITT STREET AT HINGHAM, MA",ST,42.2348226,-70.8719892,S,NAD83, 15, 10,NGVD29,01090001
194,USGS,01105730,"INDIAN HEAD RIVER AT HANOVER, MA",ST,42.1006571,-70.8225415,U,NAD83, 3.16,.01,NGVD29,01090002
195,USGS,01105870,"JONES RIVER AT KINGSTON, MA",ST,41.9909362,-70.7336491,U,NAD83, 4.76,.01,NGVD29,01090002
196,USGS,011058756,"EEL RIVER AT RUSSELL MILL RD NEAR PLYMOUTH, MA",ST,41.91760386,-70.62642257,S,NAD83, 30, 10,NGVD29,01090002
197,USGS,01105876,"EEL RIVER AT RT 3A NEAR PLYMOUTH, MA",ST,41.94177039,-70.6225338,S,NAD83,,,,01090002
198,USGS,011058798,"HERRING R AT CHEQUESSETT NECK RD AT WELLFLEET, MA",ES,41.9311111,-70.06455559999999,1,NAD83,,,,01090002
199,USGS,01105880,"HERRING RIVER AT NORTH HARWICH, MA",ST,41.70011074,-70.1069625,S,NAD83, 10, 10,NGVD29,01090002
200,USGS,011058837,"QUASHNET RIVER AT WAQUOIT VILLAGE, MA",ST,41.59233175,-70.50780579,U,NAD83,,,,01090002
201,USGS,0110588374,"BACKUS RIVER, AT RT. 28, NEAR E. FALMOUTH, MA",ST,41.57816467,-70.56336230000001,S,NAD83,,,,01090002
202,USGS,01105883757,"COONAMESSETT R AT SANDWICH RD NR E. FALMOUTH, MA",ST,41.598719700000004,-70.57169590000001,S,NAD83, 10, 10,NGVD29,01090002
203,USGS,01105917,"MATTAPOISETT RIVER NEAR MATTAPOISETT, MA",ST,41.66260446,-70.8383696,S,NAD83, 10, 10,NGVD29,01090002
204,USGS,01105933,"PASKAMANSET RIVER NEAR SOUTH DARTMOUTH, MA",ST,41.58538185,-70.9903171,S,NAD83, 25,  5,NGVD29,01090002
205,USGS,01106500,"MATFIELD RIVER AT ELMWOOD, MA",ST,42.01537869,-70.96115378,S,NAD83, 25,  5,NGVD29,01090004
206,USGS,01108000,"TAUNTON RIVER NEAR BRIDGEWATER, MA",ST,41.9339903,-70.9564307,S,NAD83, 9.61, .1,NGVD29,01090004
207,USGS,01108320,"CANOE RIVER NEAR NORTON, MA",ST,41.97732228,-71.14393699,S,NAD83, 20, 10,NGVD29,01090004
208,USGS,01108410,"MILL RIVER AT SPRING STREET AT TAUNTON, MA",ST,41.8998232,-71.0894897,S,NAD83, 15,  5,NGVD29,01090004
209,USGS,01109000,"WADING RIVER NEAR NORTON, MA",ST,41.94760015,-71.1767155,S,NAD83, 55.14,.01,NGVD29,01090004
210,USGS,01109060,"THREEMILE RIVER AT NORTH DIGHTON, MA",ST,41.86621220000001,-71.12282369,S,NAD83, 11.38,.01,NGVD29,01090004
211,USGS,01109070,"SEGREGANSET RIVER NEAR DIGHTON, MA",ST,41.840379,-71.142824,S,NAD83, 30.00, 10,NGVD29,01090004
212,USGS,01109090,"RATTLESNAKE BROOK NEAR ASSONET, MA",ST,41.7767686,-71.0892105,S,NAD83, 20,  5,NGVD29,01090004
213,USGS,01109220,"PALMER RIVER AT SOUTH REHOBOTH, MA",ST,41.80926767,-71.2778279,U,NAD83,,,,01090004
214,USGS,01109403,"TEN MILE R., PAWTUCKET AVE. AT E. PROVIDENCE, RI",ST,41.83093377,-71.3503315,U,NAD83, 5.0,  5,NGVD29,01090004
215,USGS,01109439,KETTLE BROOK AT ROCKLAND ST NEAR AUBURN MA,ST,42.21537147,-71.8386828,S,NAD83, 150,  5,NGVD29,01090003
216,USGS,01109659,"BLACKSTONE R AT INT RT 146 AND I-90 NR MILLBURY,MA",ST,42.2083333,-71.7822222,S,NAD83,,,,01090003
217,USGS,01109730,"BLACKSTONE RIVER, W. MAIN ST., AT MILLBURY, MA",ST,42.1889835,-71.76507020000001,S,NAD83, 380, 10,NGVD29,01090003
218,USGS,01109852,"BLACKSTONE R AT DEPOT RD WILKINSONVILLE,MA",ST,42.1772222,-71.7205556,S,NAD83,,,,01090003
219,USGS,01110000,"QUINSIGAMOND RIVER AT NORTH GRAFTON, MA",ST,42.230371999999996,-71.71090229999999,S,NAD83, 335.00, 10,NGVD29,01090003
220,USGS,01110095,"QUINSIGAMOND RIVER AT PLEASANT ST NEAR GRAFTON, MA",ST,42.1986111,-71.6936111,S,NAD83,,,,01090003
221,USGS,01110400,"BLACKSTONE R, 0.8 MI DS FROM DEPOT ST NR S.GRAFTON",ST,42.16527778,-71.6716667,S,NAD83,,,,01090003
222,USGS,01111208,"WEST RIVER AT HECLA STREET NEAR UXBRIDGE, MA",ST,42.07055556,-71.60861109999999,S,NAD83,,,,01090003
223,USGS,01111212,"BLACKSTONE RIVER, RT 122 BRIDGE NEAR UXBRIDGE, MA",ST,42.05481959,-71.6164542,S,NAD83, 198.12,.01,NAVD88,01090003
224,USGS,01111225,"EMERSON BROOK NEAR UXBRIDGE, MA",ST,42.04454195,-71.6220098,S,NAD83, 240, 10,NGVD29,01090003
225,USGS,01111230,"BLACKSTONE RIVER AT MILLVILLE, MA",ST,42.02287570000001,-71.57228590000001,S,NAD83,,,,01090003
226,USGS,01111300,"NIPMUC RIVER NEAR HARRISVILLE, RI",ST,41.981209299999996,-71.68590049,U,NAD83, 340, 10,NGVD29,01090003
227,USGS,01111410,"CHEPACHET RIVER WEST OF GAZZA RD AT GAZZAVILLE, RI",ST,41.940931799999994,-71.64812140000001,U,NAD83, 335,  1,NGVD29,01090003
228,USGS,01111500,"BRANCH RIVER AT FORESTDALE, RI",ST,41.99648716,-71.56200758,S,NAD83, 180.00, 10,NGVD29,01090003
229,USGS,01112268,MILL RIVER AT HARRIS PD OUTLET AT WOONSOCKET RI,ST,42.01593146,-71.5072837,S,NAD83, 45.00,  5,NGVD29,01090003
230,USGS,01112382,"PETERS RIVER RT 114 BRIDGE AT WOONSOCKET, RI",ST,42.01537595,-71.49283879,S,NAD83,,,,01090003
231,USGS,01112500,"BLACKSTONE RIVER AT WOONSOCKET, RI",ST,42.0064871,-71.5025613,S,NAD83, 107.42,.01,NGVD29,01090003
232,USGS,01113695,"CATAMINT BROOK AT CUMBERLAND, RI",ST,41.98509878,-71.41366908,S,NAD83,,,,01090003
233,USGS,01113760,"ABBOTT RUN AT VALLEY FALLS, RI",ST,41.913988399999994,-71.3842228,U,NAD83,,,,01090003
234,USGS,01113895,BLACKSTONE R AT ROOSEVELT ST AT PAWTUCKET RI,ST,41.8884331,-71.38144467,S,NAD83, 20,  5,NGVD29,01090003
235,USGS,01114000,"MOSHASSUCK RIVER AT PROVIDENCE, RI",ST,41.833989,-71.41061208,U,NAD83, 8.19,.01,NGVD29,01090004
236,USGS,01114500,"WOONASQUATUCKET RIVER AT CENTERDALE, RI",ST,41.858988399999994,-71.4872823,S,NAD83, 95.00,.01,NGVD29,01090004
237,USGS,01115098,"PEEPTOAD BROOK AT ELMDALE RD NR NORTH SCITUATE, RI",ST,41.8525992,-71.60617540000001,S,NAD83,,,,01090004
238,USGS,01115110,"HUNTINGHOUSE BK AT ELMDALE RD AT N SCITUATE, RI",ST,41.8456548,-71.6095088,S,NAD83,,,,01090004
239,USGS,01115114,"RUSH BROOK NEAR ELMDALE RD NEAR NORTH SCITUATE, RI",ST,41.83759929,-71.6120089,S,NAD83, 298,  5,NGVD29,01090004
240,USGS,01115120,"UNNAMED TRIB TO SCITUATE RES NR NORTH SCITUATE, RI",ST,41.8314882,-71.6089532,S,NAD83,,,,01090004
241,USGS,01115170,"MOSWANSICUT STREAM NR NORTH SCITUATE, RI",ST,41.84093269,-71.584508,S,NAD83,,,,01090004
242,USGS,01115183,"QUONAPAUG BK AT RT 116 NR NORTH SCITUATE, RI",ST,41.79759966,-71.58478570000001,S,NAD83,,,,01090004
243,USGS,01115184,"SPRUCE BROOK NR NORTH SCITUATE, RI",ST,41.7887107,-71.6200647,S,NAD83,,,,01090004
244,USGS,01115187,"PONAGANSET RIVER AT SOUTH FOSTER, RI",ST,41.8187102,-71.7050677,S,NAD83,,,,01090004
245,USGS,01115190,"DOLLY COLE BK AT OLD DANIELSON PK AT S FOSTER, RI",ST,41.8223213,-71.70034528,S,NAD83,,,,01090004
246,USGS,01115265,"HEMLOCK BROOK AT KING ROAD NR FOSTER, RI",ST,41.7906548,-71.6986785,S,NAD83,,,,01090004
247,USGS,01115276,"WESTCONNAUG STREAM AT PLAINFIELD PIKE, RI",ST,41.785377200000006,-71.6672885,S,NAD83,,,,01090004
248,USGS,01115280,"CORK BK AT ROCKLAND SCITUATE RD NR CLAYVILLE, RI",ST,41.80398827,-71.6497879,S,NAD83,,,,01090004
249,USGS,01115297,WILBUR HOLLOW BK AT OLD PLAINFIELD PK NR CLAYVILLE,ST,41.7648219,-71.6356207,S,NAD83,,,,01090004
250,USGS,01115500,"PAWTUXET RIVER AT FISKEVILLE, RI",ST,41.73287798,-71.5497842,S,NAD83, 152.70,.01,NGVD29,01090004
251,USGS,01115630,"NOOSENECK RIVER AT NOOSENECK, RI",ST,41.626766700000005,-71.6325646,U,NAD83, 265,  1,NGVD29,01090004
252,USGS,01115670,"CONGDON RIVER NEAR NOOSENECK, RI",ST,41.61232235,-71.62284197,U,NAD83, 275, 10,NGVD29,01090004
253,USGS,01115770,"CARR RIVER NEAR NOOSENECK, RI",ST,41.6431557,-71.6078415,S,NAD83, 250.00,  3,NGVD29,01090004
254,USGS,01116000,"SOUTH BRANCH PAWTUXET RIVER AT WASHINGTON, RI",ST,41.69010026,-71.56589579999999,S,NAD83, 217.76, .1,NGVD29,01090004
255,USGS,01116500,"PAWTUXET RIVER AT CRANSTON, RI",ST,41.75093399,-71.44505749999999,S,NAD83, 7.20,  5,NAVD88,01090004
256,USGS,01116905,"HUNT R 250 FT DS FRY BRK AT FRENCHTOWN, RI",ST,41.63,-71.47888889,S,NAD83, 25,  5,NGVD29,01090004
257,USGS,01117000,"HUNT RIVER NEAR EAST GREENWICH, RI",ST,41.641212200000005,-71.4445016,U,NAD83, 5.42,.01,NGVD29,01090004
258,USGS,01117350,"CHIPUXET RIVER AT WEST KINGSTON, RI",ST,41.4823233,-71.5511719,S,NAD83, 89.80, .1,NGVD29,01090005
259,USGS,011173545,QUEEN R 1400 FT UPSTR WM REYNOLDS RD AT EXETER RI,ST,41.5658333,-71.5475,S,NAD83, 155,  5,NGVD29,01090005
260,USGS,01117370,QUEEN R AT LIBERTY RD AT LIBERTY RI,ST,41.53898957,-71.568673,S,NAD83, 120,  2,NGVD29,01090005
261,USGS,01117410,"USQUEPAUG RIVER AT RT 138 AT USQUEPAUG, RI",ST,41.50260047,-71.60784100000001,S,NAD83, 110,  2,NGVD29,01090005
262,USGS,01117420,"USQUEPAUG RIVER NEAR USQUEPAUG, RI",ST,41.47676729999999,-71.6047849,U,NAD83, 81.28,.01,NGVD29,01090005
263,USGS,01117424,"CHICKASHEEN BROOK AT WEST KINGSTON, RI",ST,41.48037868,-71.5733949,S,NAD83, 95,  5,NGVD29,01090005
264,USGS,01117430,"PAWCATUCK RIVER AT KENYON, RI",ST,41.44621186,-71.62117380000001,S,NAD83, 85,  5,NGVD29,01090005
265,USGS,01117468,"BEAVER RIVER NEAR USQUEPAUG, RI",ST,41.49260037,-71.6281194,S,NAD83, 107.68,.01,NGVD29,01090005
266,USGS,01117471,"BEAVER RIVER SHANNOCK HILL RD, NEAR SHANNOCK, RI",ST,41.4642672,-71.62784109,U,NAD83, 90,  5,NGVD29,01090005
267,USGS,01117500,"PAWCATUCK RIVER AT WOOD RIVER JUNCTION, RI",ST,41.44510024,-71.68089828,S,NAD83, 43.86,.01,NGVD29,01090005
268,USGS,01117600,"MEADOW BROOK NEAR CAROLINA, RI",ST,41.466488899999995,-71.69006567,U,NAD83, 75,  1,NGVD29,01090005
269,USGS,01117800,"WOOD RIVER NEAR ARCADIA, RI",ST,41.5739884,-71.72062318,S,NAD83, 118.20,.01,NGVD29,01090005
270,USGS,01118000,"WOOD RIVER AT HOPE VALLEY, RI",ST,41.49815516,-71.7164561,U,NAD83, 61.11,.01,NGVD29,01090005
271,USGS,01118010,"PAWCATUCK RIVER AT BURDICKVILLE, RI",ST,41.416211100000005,-71.7289551,U,NAD83, 45,  5,NGVD29,01090005
272,USGS,01118300,"PENDLETON HILL BROOK NEAR CLARKS FALLS, CT",ST,41.4748222,-71.8342361,H,NAD83, 152.90, .1,NGVD29,01090005
273,USGS,01118360,"ASHAWAY RIVER AT ASHAWAY, RI",ST,41.42343288,-71.7917351,S,NAD83, 40,  5,NGVD29,01090005
274,USGS,01118500,"PAWCATUCK RIVER AT WESTERLY, RI",ST,41.38371065,-71.8331247,S,NAD83, -2.68,.01,NAVD88,01090005
275,USGS,01118668,"WHITFORD BROOK BL WILLIAMS BROOK NR OLD MYSTIC, CT",ST,41.408432,-71.9631292,S,NAD83,,,,01100003
276,USGS,01119382,"WILLIMANTIC RIVER AT MERROW RD. NEAR MERROW, CT",ST,41.8240111,-72.31284720000001,H,NAD83, 319,4.3,NAVD88,01100002
277,USGS,01119500,"WILLIMANTIC RIVER NEAR COVENTRY, CT",ST,41.7506544,-72.26563469,U,NAD83, 239.05,.01,NGVD29,01100002
278,USGS,01120790,"NATCHAUG RIVER AT MARCY RD. NEAR CHAPLIN, CT",ST,41.81616944,-72.1061694,H,NAD83, 357,4.3,NAVD88,01100002
279,USGS,01121000,"MOUNT HOPE RIVER NEAR WARRENVILLE, CT",ST,41.843708899999996,-72.1689662,U,NAD83, 334.70,.01,NAVD88,01100002
280,USGS,01121330,"FENTON RIVER AT MANSFIELD, CT",ST,41.83319444,-72.2427806,H,NAD83, 317.38,.01,NAVD88,01100002
281,USGS,01122000,"NATCHAUG RIVER AT WILLIMANTIC, CT",ST,41.7201,-72.195575,H,NAD83, 150.31,001,NGVD29,01100002
282,USGS,01122500,"SHETUCKET RIVER NEAR WILLIMANTIC, CT",ST,41.70037644,-72.1820223,U,NAD83, 131.40,.01,NGVD29,01100002
283,USGS,01123000,"LITTLE RIVER NEAR HANOVER, CT",ST,41.6717651,-72.05229807,U,NAD83, 221.19,.01,NGVD29,01100002
284,USGS,011230695,"SHETUCKET RIVER AT TAFTVILLE, CT",ST,41.57000278,-72.0462444,H,NAD83, 19.12, .1,NGVD29,01100002
285,USGS,01123360,"QUINEBAUG R BL E BRIMFIELD DAM AT FISKDALE, MA",ST,42.108375,-72.1261306,H,NAD83, 613.51, .1,NGVD29,01100001
286,USGS,01123600,"QUINEBAUG R BL WESTVILLE DAM NR SOUTHBRIDGE, MA",ST,42.08261944,-72.05838059999999,H,NAD83, 511.33, .1,NGVD29,01100001
287,USGS,01124000,"QUINEBAUG RIVER AT QUINEBAUG, CT",ST,42.0223189,-71.95562890000001,U,NAD83, 341.52,.01,NGVD29,01100001
288,USGS,01124151,"QUINEBAUG RIVER AT WEST THOMPSON, CT",ST,41.94356667,-71.8995972,H,NAD83, 289.34,  1,NGVD29,01100001
289,USGS,01125100,"FRENCH RIVER AT NORTH GROSVENORDALE, CT",ST,41.97846389,-71.90051389,H,NAD83, 350,  5,NGVD29,01100001
290,USGS,01125490,"LITTLE RIVER AT HARRISVILLE, CT",ST,41.92784444,-71.9300083,H,NAD83, 254.95,.01,NAVD88,01100001
291,USGS,01125500,"QUINEBAUG RIVER AT PUTNAM, CT",ST,41.909475,-71.91386389,H,NAD83, 216.76,.01,NGVD29,01100001
292,USGS,01127000,"QUINEBAUG RIVER AT JEWETT CITY, CT",ST,41.59749167,-71.9840944,H,NAD83, 63.07,.01,NGVD29,01100001
293,USGS,01127500,"YANTIC RIVER AT YANTIC, CT",ST,41.5587094,-72.12146659999999,U,NAD83, 93.53,.01,NAVD88,01100003
294,USGS,011277905,"LATIMER BROOK NR I-95N EXIT 75 NR FLANDERS, CT",ST,41.3686111,-72.20222220000001,S,NAD83, 15,  5,NGVD29,01100003
295,USGS,01129200,"CONNECTICUT R BELOW INDIAN STREAM NR PITTSBURG, NH",ST,45.04032368,-71.4439704,S,NAD83, 1150, 20,NGVD29,01080101
296,USGS,01129440,MOHAWK RIVER NEAR COLEBROOK NH,ST,44.874492100000005,-71.41008240000001,S,NAD83, 1190, 20,NGVD29,01080101
297,USGS,01129500,"CONNECTICUT RIVER AT NORTH STRATFORD, NH",ST,44.74977166,-71.63120018,S,NAD83, 880.17,.01,NGVD29,01080101
298,USGS,01130000,"UPPER AMMONOOSUC RIVER NEAR GROVETON, NH",ST,44.62505316,-71.46897209999999,S,NAD83, 916.43, .1,NAVD88,01080101
299,USGS,01131500,"CONNECTICUT RIVER NEAR DALTON, NH",ST,44.4100591,-71.72064379999999,S,NAD83, 799.89,.01,NGVD29,01080101
300,USGS,01133000,"EAST BRANCH PASSUMPSIC RIVER NEAR EAST HAVEN, VT",ST,44.63394195,-71.8975942,S,NAD83, 943.88,.01,NGVD29,01080102
301,USGS,01134500,"MOOSE RIVER AT VICTORY, VT",ST,44.511723100000005,-71.83731429999999,S,NAD83, 1103.99,.01,NGVD29,01080102
302,USGS,01135150,"POPE BROOK (SITE W-3) NEAR NORTH DANVILLE, VT",ST,44.47616707,-72.1245431,S,NAD83, 1141.20,.01,NGVD29,01080102
303,USGS,01135300,"SLEEPERS RIVER (SITE W-5) NEAR ST. JOHNSBURY, VT",ST,44.43533529999999,-72.03842899,S,NAD83, 641.68,.01,NGVD29,01080102
304,USGS,01135500,"PASSUMPSIC RIVER AT PASSUMPSIC, VT",ST,44.36561470000001,-72.0392613,S,NAD83, 500, 20,NGVD29,01080102
305,USGS,01137500,"AMMONOOSUC RIVER AT BETHLEHEM JUNCTION, NH",ST,44.268674100000005,-71.63036170000001,S,NAD83, 1180.74,.01,NGVD29,01080101
306,USGS,01137940,"AMMONOOSUC RIVER BELOW LISBON DAM, AT LISBON, NH",ST,44.2125,-71.9141667,S,NAD83, 555, 20,NGVD29,01080101
307,USGS,01138500,"CONNECTICUT RIVER AT WELLS RIVER, VT",ST,44.15339689,-72.0417577,S,NAD83, 399.75,.01,NGVD29,01080101
308,USGS,01139000,"WELLS RIVER AT WELLS RIVER, VT",ST,44.150341299999994,-72.06509150000001,S,NAD83, 505.53,.01,NGVD29,01080103
309,USGS,01139800,"EAST ORANGE BRANCH AT EAST ORANGE, VT",ST,44.092841899999996,-72.33565327,S,NAD83, 1180, 20,NGVD29,01080103
310,USGS,01140817,"ELIZABETH MINE DISCHARGE NR S STRAFFORD, VT",ST,43.83590197,-72.3359268,S,NAD83, 880, 20,NGVD29,01080103
311,USGS,01141800,"MINK BROOK NEAR ETNA, NH",ST,43.70229338,-72.187033,S,NAD83, 1000.00, 20,NGVD29,01080104
312,USGS,01142500,"AYERS BROOK AT RANDOLPH, VT",ST,43.93450969,-72.6578821,S,NAD83, 630.50,.01,NGVD29,01080105
313,USGS,01144000,"WHITE RIVER AT WEST HARTFORD, VT",ST,43.71423614,-72.418149,S,NAD83, 374.53,.01,NGVD29,01080105
314,USGS,01144500,"CONNECTICUT RIVER AT WEST LEBANON, NH",ST,43.64618187,-72.31231340000001,S,NAD83, 321.52,.01,NGVD29,01080104
315,USGS,01150500,"MASCOMA RIVER AT MASCOMA, NH",ST,43.6489604,-72.18203299999999,S,NAD83, 740.68,.01,NGVD29,01080104
316,USGS,01150900,"OTTAUQUECHEE RIVER NEAR WEST BRIDGEWATER, VT",ST,43.62229069,-72.7589899,S,NAD83, 1148.59, .1,NAVD88,01080106
317,USGS,01151500,"OTTAUQUECHEE RIVER AT NORTH HARTLAND, VT",ST,43.60257077,-72.35425819,S,NAD83, 336.77,.01,NGVD29,01080106
318,USGS,01152500,"SUGAR RIVER AT WEST CLAREMONT, NH",ST,43.38757327,-72.36203409,S,NAD83, 358.78,.01,NGVD29,01080104
319,USGS,01153000,"BLACK RIVER AT NORTH SPRINGFIELD, VT",ST,43.33340716,-72.51481258,S,NAD83, 445.79,.01,NGVD29,01080106
320,USGS,01153550,WILLIAMS RIVER NEAR ROCKINGHAM VT,ST,43.1917433,-72.48508889,S,NAD83, 303.70,.01,NGVD29,01080107
321,USGS,01154000,"SAXTONS RIVER AT SAXTONS RIVER, VT",ST,43.13757777,-72.4881444,S,NAD83, 395.51,.01,NGVD29,01080107
322,USGS,01154500,"CONNECTICUT RIVER AT NORTH WALPOLE, NH",ST,43.12618905,-72.43675490000001,S,NAD83, 218.63,.01,NGVD29,01080104
323,USGS,01154950,"COLD RIVER AT HIGH STREET, AT ALSTEAD, NH",ST,43.14944444,-72.3616667,S,NAD83, 452.00,.01,NAVD88,01080104
324,USGS,01155500,"WEST RIVER AT JAMAICA, VT",ST,43.1089665,-72.775374,S,NAD83, 680, 20,NGVD29,01080107
325,USGS,01157000,"ASHUELOT RIVER NEAR GILSUM, NH",ST,43.03924586,-72.2700858,S,NAD83, 772.86,.01,NGVD29,01080201
326,USGS,01158000,"ASHUELOT RIVER BELOW SURRY MT DAM, NEAR KEENE, NH",ST,42.994802299999996,-72.31119719,S,NAD83, 480.00,.01,NGVD29,01080201
327,USGS,01158110,"ASHUELOT RIVER ABOVE THE BRANCH, AT KEENE, NH",ST,42.919247799999994,-72.279252,S,NAD83, 400.00,.01,NGVD29,01080201
328,USGS,01160000,"S BR ASHUELOT RIVER AT WEBB, NR MARLBOROUGH, NH",ST,42.872026500000004,-72.2136952,S,NAD83, 667.11,.01,NGVD29,01080201
329,USGS,01160350,"ASHUELOT RIVER AT WEST SWANZEY, NH",ST,42.87147076,-72.3281415,S,NAD83, 444, 10,NGVD29,01080201
330,USGS,01161000,"ASHUELOT RIVER AT HINSDALE, NH",ST,42.78591586,-72.48619959999999,S,NAD83, 201.32,.01,NGVD29,01080201
331,USGS,01162000,"MILLERS RIVER NEAR WINCHENDON, MA",ST,42.6842527,-72.08341388,S,NAD83, 826.66,.01,NGVD29,01080202
332,USGS,01162500,"PRIEST BROOK NEAR WINCHENDON, MA",ST,42.6825859,-72.1150812,S,NAD83, 849.67,.01,NGVD29,01080202
333,USGS,01163200,"OTTER RIVER AT OTTER RIVER, MA",ST,42.58842124,-72.04091198,S,NAD83, 900,  5,NGVD29,01080202
334,USGS,01166105,"WHETSTONE BROOK AT DEPOT RD AT WENDELL DEPOT, MA",ST,42.59425319,-72.3609187,U,NAD83,,,,01080202
335,USGS,01166500,"MILLERS RIVER AT ERVING, MA",ST,42.5975862,-72.43786449,S,NAD83, 388,4.3,NAVD88,01080202
336,USGS,01168151,"DEERFIELD RIVER NEAR ROWE, MA",ST,42.68258325,-72.9764886,U,NAD83, 744.9,  1,NAVD88,01080203
337,USGS,01168250,"COLD RIVER AT FLORIDA, MA",ST,42.66669444,-73.0301667,1,NAD83, 1541,1.6,NAVD88,01080203
338,USGS,01168500,"DEERFIELD RIVER AT CHARLEMONT, MA",ST,42.626000000000005,-72.8541944,1,NAD83, 516.93,.01,NAVD88,01080203
339,USGS,01168639,"UNNAMED CHANNEL TO WILDER BROOK AT BUCKLAND,  MA",ST,42.59897365,-72.77759308,U,NAD83,,,,01080203
340,USGS,01168640,"WILDER BROOK AT BUCKLAND, MA",ST,42.5992514,-72.77759308,U,NAD83,,,,01080203
341,USGS,01169000,"NORTH RIVER AT SHATTUCKVILLE, MA",ST,42.63841775,-72.7250922,S,NAD83, 461,1.6,NAVD88,01080203
342,USGS,01169900,"SOUTH RIVER NEAR CONWAY, MA",ST,42.54203029999999,-72.69370179,S,NAD83, 456,1.6,NAVD88,01080203
343,USGS,01170000,"DEERFIELD RIVER NEAR WEST DEERFIELD, MA",ST,42.53591957,-72.65342328,S,NAD83, 156.74,.01,NAVD88,01080203
344,USGS,01170100,"GREEN RIVER NEAR COLRAIN, MA",ST,42.70341695,-72.67064738,S,NAD83, 432.26,.01,NAVD88,01080203
345,USGS,01170500,"CONNECTICUT RIVER AT MONTAGUE CITY, MA",ST,42.5802222,-72.5745,1,NAD83, 98.8,4.3,NAVD88,01080201
346,USGS,01170930,"MILL RIVER AT CHRISTIAN LANE AT WHATELY, MA",ST,42.44453229,-72.6298117,S,NAD83, 270, 10,NGVD29,01080201
347,USGS,01171300,"FORT RIVER NEAR AMHERST, MA",ST,42.35842359,-72.50592039,U,NAD83, 147,  5,NGVD29,01080201
348,USGS,01171500,"MILL RIVER AT NORTHAMPTON, MA",ST,42.31897839,-72.66509070000001,S,NAD83, 170,  5,NGVD29,01080201
349,USGS,01172003,"CONNECTICUT RIVER BELOW POWER DAM AT HOLYOKE,MA",ST,42.210091999999996,-72.59508919,S,NAD83, 43.27,.01,NGVD29,01080201
350,USGS,01172010,"CONNECTICUT R AT I-391 BRIDGE AT HOLYOKE, MA",ST,42.19146944,-72.60931109999999,H,NAD83, 32.42,.01,NAVD88,01080201
351,USGS,01172500,"WARE RIVER NEAR BARRE, MA",ST,42.42509025,-72.02452120000001,S,NAD83, 745,  5,NGVD29,01080204
352,USGS,01173000,"WARE RIVER AT INTAKE WORKS NEAR BARRE, MA",ST,42.3906461,-72.060355,S,NAD83, 632,  5,NGVD29,01080204
353,USGS,01173500,"WARE RIVER AT GIBBS CROSSING, MA",ST,42.23620379999999,-72.27258047,S,NAD83, 379.79,.01,NGVD29,01080204
354,USGS,01174500,"EAST BRANCH SWIFT RIVER NEAR HARDWICK, MA",ST,42.3934237,-72.23841479999999,S,NAD83, 504.70,.01,NGVD29,01080204
355,USGS,01174565,"WEST BRANCH SWIFT RIVER NEAR SHUTESBURY, MA",ST,42.45508906,-72.3817516,S,NAD83, 540,4.3,NAVD88,01080204
356,USGS,01174570,"DICKEY BROOK NEAR COOLEYVILLE, MA",ST,42.42842289,-72.35119529,U,NAD83, 870, 10,NGVD29,01080204
357,USGS,01174575,"DICKEY BROOK TRIBUTARY NEAR COOLEYVILLE, MA",ST,42.44397815,-72.3698069,U,NAD83, 575,  1,NGVD29,01080204
358,USGS,01174900,"CADWELL CREEK NEAR BELCHERTOWN, MA",ST,42.3356465,-72.36952828,U,NAD83, 540, 10,NGVD29,01080204
359,USGS,01175500,"SWIFT RIVER AT WEST WARE, MA",ST,42.267869899999994,-72.3325824,S,NAD83, 365.18,.01,NGVD29,01080204
360,USGS,01175670,"SEVENMILE RIVER NEAR SPENCER, MA",ST,42.26509185,-72.00479729999999,S,NAD83, 618.18,.01,NGVD29,01080204
361,USGS,01176000,"QUABOAG RIVER AT WEST BRIMFIELD, MA",ST,42.18231566,-72.26369100000001,S,NAD83, 390.00, 10,NGVD29,01080204
